       Probe             0             1             2             3             4             5             6             7             8
  1.72279e-05        110700   1.54524e+06    1.8811e+06   1.87483e+06   1.81697e+06        596880        576290        572730        570315
  1.72376e-05        110908   1.54359e+06   1.88077e+06   1.87447e+06   1.81714e+06        597650        576255        572697        570283
  1.72473e-05        111120   1.54195e+06   1.88043e+06    1.8741e+06   1.81731e+06        598441        576219        572663        570251
  1.72571e-05        111336   1.54032e+06   1.88009e+06   1.87374e+06   1.81748e+06        599251        576184        572630        570219
  1.72668e-05        111557   1.53869e+06   1.87975e+06   1.87337e+06   1.81764e+06        600082        576149        572597        570187
  1.72765e-05        111781   1.53708e+06   1.87941e+06   1.87301e+06    1.8178e+06        600934        576114        572563        570155
  1.72862e-05        112010   1.53547e+06   1.87907e+06   1.87265e+06   1.81795e+06        601808        576079        572530        570123
   1.7296e-05        112244   1.53387e+06   1.87874e+06   1.87229e+06   1.81809e+06        602707        576044        572496        570091
  1.73057e-05        112481   1.53229e+06    1.8784e+06   1.87193e+06   1.81823e+06        603629        576009        572463        570059
  1.73154e-05        112724   1.53072e+06   1.87806e+06   1.87157e+06   1.81837e+06        604576        575973        572430        570027
  1.73252e-05        112972   1.52915e+06   1.87772e+06   1.87121e+06   1.81851e+06        605552        575938        572396        569995
  1.73349e-05        113223    1.5276e+06   1.87739e+06   1.87085e+06   1.81864e+06        606549        575903        572363        569963
  1.73447e-05        113481   1.52606e+06   1.87705e+06   1.87049e+06   1.81877e+06        607575        575868        572329        569931
  1.73544e-05        113743   1.52453e+06   1.87671e+06   1.87014e+06   1.81889e+06        608628        575833        572296        569899
  1.73642e-05        114010   1.52302e+06   1.87637e+06   1.86978e+06   1.81902e+06        609707        575798        572262        569867
   1.7374e-05        114282   1.52152e+06   1.87604e+06   1.86942e+06   1.81914e+06        610813        575763        572228        569835
  1.73837e-05        114559   1.52003e+06    1.8757e+06   1.86907e+06   1.81926e+06        611947        575728        572195        569803
  1.73935e-05        114842   1.51856e+06   1.87536e+06   1.86872e+06   1.81938e+06        613108        575693        572161        569771
