   Probe             0             1             2             3             4             5             6             7             8
  3.36212e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.3736e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.38507e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.39651e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.40794e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.41932e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.43069e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.44204e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.45336e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.46469e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.47599e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.4873e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.49859e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.50988e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.52116e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.53245e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.54374e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.55502e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.56631e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.57762e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.58893e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.60025e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.61158e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.62293e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.63429e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.64566e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.65705e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.66844e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.67985e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.69125e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.70268e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.71411e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.72556e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.73699e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.74842e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.75985e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.77126e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.78266e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.79407e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.80546e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.81682e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.82817e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.83949e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   3.8508e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.86208e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.87334e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.88458e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.89581e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.90703e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
